ActivityID,LeadID,OpportunityID,AccountID,UserID,ActivityType,ActivityDate,Status
ACT008775,LEAD012771,OPP05200,ACC03972,USR0191,Call,2023-10-26,Cancelled
ACT008776,LEAD029950,OPP12271,ACC01371,USR0113,Email,2022-04-02,Completed
ACT008777,LEAD042439,,ACC03049,USR0134,Call,2022-06-16,Completed
ACT008778,LEAD000929,OPP00381,ACC03295,USR0024,Demo,2024-10-05,Completed
ACT008779,LEAD033265,OPP13595,ACC04132,USR0191,Demo,2025-05-01,Completed
ACT008780,LEAD030185,,ACC01980,USR0134,Follow-up,2025-04-07,Completed
ACT008781,LEAD028244,,ACC00678,USR0072,Follow-up,2024-08-15,Cancelled
ACT008782,LEAD042496,OPP17351,ACC01196,USR0113,Email,2023-11-29,Cancelled
ACT008783,LEAD014532,,ACC01592,USR0134,Demo,2023-10-22,Cancelled
ACT008784,LEAD056323,OPP22988,ACC01189,USR0024,Demo,2023-03-30,Cancelled
ACT008785,LEAD022870,OPP09314,ACC00869,USR0068,Meeting,2023-11-20,Cancelled
ACT008786,LEAD053986,,ACC03184,USR0068,Meeting,2024-07-31,Scheduled
ACT008787,LEAD013046,,ACC03808,USR0134,Email,2025-03-10,Scheduled
ACT008788,LEAD010420,,ACC00149,USR0024,Meeting,2022-09-20,Completed
ACT008789,LEAD049696,,ACC00272,USR0103,Email,2024-03-24,Completed
ACT008790,LEAD015021,OPP06139,ACC04976,USR0024,Email,2024-02-24,Completed
ACT008791,LEAD045843,,ACC00326,USR0024,Follow-up,2023-02-15,Completed
ACT008792,LEAD019879,,ACC04891,USR0113,Call,2024-10-03,Cancelled
ACT008793,LEAD027911,,ACC04877,USR0068,Meeting,2024-08-22,Completed
ACT008794,LEAD022398,,ACC03661,USR0134,Follow-up,2023-04-04,Cancelled
ACT008795,LEAD001448,OPP00595,ACC02130,USR0072,Follow-up,2025-01-25,Completed
ACT008796,LEAD018900,,ACC04876,USR0113,Email,2023-08-22,Completed
ACT008797,LEAD001704,OPP00698,ACC00447,USR0134,Meeting,2023-06-05,Scheduled
ACT008798,LEAD000778,,ACC04600,USR0113,Demo,2024-07-11,Completed
ACT008799,LEAD052354,OPP21455,ACC00158,USR0024,Follow-up,2023-11-14,Scheduled
ACT008800,LEAD059247,OPP24221,ACC00271,USR0191,Meeting,2024-06-30,Cancelled
ACT008801,LEAD047602,OPP19488,ACC04189,USR0191,Demo,2025-02-14,Completed
ACT008802,LEAD039081,OPP15959,ACC01936,USR0024,Demo,2023-01-25,Completed
ACT008803,LEAD040517,OPP16536,ACC04067,USR0103,Call,2023-01-25,Cancelled
ACT008804,LEAD011374,OPP04623,ACC03102,USR0113,Meeting,2023-04-20,Scheduled
ACT008805,LEAD046979,OPP19231,ACC02566,USR0113,Demo,2023-02-06,Scheduled
ACT008806,LEAD011004,,ACC01656,USR0039,Email,2023-01-11,Completed
ACT008807,LEAD020059,,ACC00611,USR0115,Meeting,2023-08-22,Completed
ACT008808,LEAD041120,,ACC02982,USR0068,Follow-up,2025-06-03,Scheduled
ACT008809,LEAD000143,OPP00054,ACC00824,USR0113,Call,2022-09-20,Cancelled
ACT008810,LEAD022965,,ACC00684,USR0024,Meeting,2024-01-14,Completed
ACT008811,LEAD045616,,ACC01467,USR0191,Call,2023-02-24,Completed
ACT008812,LEAD056658,OPP23133,ACC02483,USR0072,Demo,2023-04-22,Completed
ACT008813,LEAD049723,OPP20327,ACC02834,USR0115,Call,2024-06-02,Cancelled
ACT008814,LEAD028202,,ACC01608,USR0134,Meeting,2024-07-09,Cancelled
ACT008815,LEAD010296,,ACC04105,USR0113,Email,2022-09-21,Cancelled
ACT008816,LEAD010718,,ACC02662,USR0191,Demo,2024-09-03,Cancelled
ACT008817,LEAD058088,OPP23726,ACC03829,USR0191,Demo,2023-06-24,Completed
ACT008818,LEAD008095,,ACC04784,USR0191,Meeting,2024-01-26,Scheduled
ACT008819,LEAD038502,OPP15706,ACC02972,USR0113,Meeting,2023-03-05,Scheduled
ACT008820,LEAD041783,OPP17069,ACC01315,USR0191,Follow-up,2022-10-07,Completed
ACT008821,LEAD002602,,ACC03316,USR0115,Email,2023-06-08,Cancelled
ACT008822,LEAD029805,OPP12217,ACC03279,USR0134,Call,2022-04-04,Scheduled
ACT008823,LEAD052999,,ACC03762,USR0024,Demo,2023-07-26,Cancelled
ACT008824,LEAD050812,OPP20787,ACC03719,USR0024,Call,2023-02-14,Completed
ACT008825,LEAD018666,,ACC03690,USR0068,Meeting,2023-06-12,Scheduled
ACT008826,LEAD043947,OPP17945,ACC04330,USR0068,Meeting,2022-08-03,Completed
ACT008827,LEAD052663,OPP21578,ACC04084,USR0103,Call,2023-09-07,Cancelled
ACT008828,LEAD044773,,ACC03967,USR0024,Demo,2025-08-20,Cancelled
ACT008829,LEAD038610,,ACC00840,USR0191,Follow-up,2023-02-20,Scheduled
ACT008830,LEAD000282,,ACC00012,USR0113,Follow-up,2022-09-10,Scheduled
ACT008831,LEAD043550,OPP17792,ACC02072,USR0113,Email,2023-04-23,Completed
ACT008832,LEAD025044,,ACC03712,USR0072,Call,2024-07-09,Completed
ACT008833,LEAD027104,,ACC04538,USR0115,Meeting,2023-09-01,Completed
ACT008834,LEAD056142,,ACC03414,USR0134,Email,2023-03-04,Cancelled
ACT008835,LEAD061438,,ACC01045,USR0068,Call,2023-03-22,Cancelled
ACT008836,LEAD054287,,ACC03475,USR0103,Demo,2024-06-16,Completed
ACT008837,LEAD044003,,ACC04399,USR0103,Call,2022-07-20,Completed
ACT008838,LEAD025800,,ACC02738,USR0134,Call,2025-03-10,Completed
ACT008839,LEAD006546,,ACC00558,USR0039,Email,2022-06-30,Cancelled
ACT008840,LEAD009030,,ACC02402,USR0113,Follow-up,2025-02-21,Scheduled
ACT008841,LEAD001076,,ACC02705,USR0103,Follow-up,2024-12-22,Cancelled
ACT008842,LEAD025759,OPP10517,ACC03414,USR0113,Demo,2025-01-06,Scheduled
ACT008843,LEAD044686,,ACC01492,USR0068,Follow-up,2025-04-12,Cancelled
ACT008844,LEAD040147,OPP16386,ACC01864,USR0103,Email,2023-02-16,Completed
ACT008845,LEAD021926,,ACC04745,USR0103,Demo,2024-01-31,Scheduled
ACT008846,LEAD052262,,ACC00969,USR0191,Demo,2023-10-26,Completed
ACT008847,LEAD061266,,ACC01401,USR0191,Follow-up,2023-04-01,Completed
ACT008848,LEAD011373,,ACC02000,USR0068,Demo,2023-02-10,Cancelled
ACT008849,LEAD021651,,ACC00987,USR0103,Call,2023-10-14,Scheduled
ACT008850,LEAD031417,,ACC02662,USR0134,Follow-up,2024-05-04,Cancelled
ACT008851,LEAD038999,OPP15924,ACC01971,USR0115,Follow-up,2023-03-18,Scheduled
ACT008852,LEAD012435,,ACC04259,USR0024,Follow-up,2023-10-18,Scheduled
ACT008853,LEAD002153,,ACC00994,USR0068,Email,2024-08-17,Cancelled
ACT008854,LEAD006167,,ACC04772,USR0039,Email,2025-04-10,Cancelled
ACT008855,LEAD028607,,ACC03063,USR0039,Follow-up,2024-10-05,Cancelled
ACT008856,LEAD047742,,ACC00711,USR0113,Meeting,2023-08-19,Completed
ACT008857,LEAD054814,OPP22411,ACC02905,USR0072,Follow-up,2024-08-12,Completed
ACT008858,LEAD026354,,ACC02241,USR0068,Demo,2023-07-28,Scheduled
ACT008859,LEAD022492,,ACC00413,USR0103,Email,2023-03-13,Completed
ACT008860,LEAD025159,OPP10262,ACC03623,USR0024,Follow-up,2024-06-07,Cancelled
ACT008861,LEAD020249,,ACC03551,USR0134,Email,2023-08-13,Completed
ACT008862,LEAD059853,OPP24458,ACC02778,USR0191,Email,2024-06-03,Completed
ACT008863,LEAD056045,OPP22887,ACC00605,USR0113,Call,2023-04-11,Cancelled
ACT008864,LEAD046170,,ACC02194,USR0113,Meeting,2022-05-19,Completed
ACT008865,LEAD034222,,ACC03534,USR0024,Meeting,2023-11-10,Scheduled
ACT008866,LEAD045622,OPP18652,ACC00859,USR0115,Demo,2023-05-18,Scheduled
ACT008867,LEAD048156,,ACC02074,USR0039,Follow-up,2023-08-02,Cancelled
ACT008868,LEAD048439,OPP19823,ACC00086,USR0068,Meeting,2023-08-08,Scheduled
ACT008869,LEAD029237,,ACC01310,USR0113,Call,2024-05-18,Completed
ACT008870,LEAD060955,OPP24894,ACC00389,USR0068,Demo,2023-03-26,Cancelled
ACT008871,LEAD017472,OPP07113,ACC03840,USR0039,Demo,2023-05-02,Scheduled
ACT008872,LEAD058148,,ACC00448,USR0039,Follow-up,2023-09-22,Cancelled
ACT008873,LEAD030604,OPP12533,ACC00420,USR0134,Demo,2025-04-22,Scheduled
ACT008874,LEAD022318,,ACC00452,USR0068,Meeting,2023-03-29,Cancelled
ACT008875,LEAD054178,OPP22140,ACC02472,USR0103,Follow-up,2024-08-15,Scheduled
ACT008876,LEAD033544,,ACC03616,USR0113,Meeting,2023-11-22,Completed
ACT008877,LEAD038454,,ACC02170,USR0024,Email,2023-03-03,Scheduled
ACT008878,LEAD044590,OPP18228,ACC01723,USR0113,Meeting,2025-04-30,Scheduled
ACT008879,LEAD000870,OPP00357,ACC00493,USR0039,Call,2024-10-22,Scheduled
ACT008880,LEAD033031,,ACC01955,USR0134,Meeting,2025-05-26,Completed
ACT008881,LEAD013337,OPP05423,ACC00968,USR0068,Demo,2025-02-20,Completed
ACT008882,LEAD004356,OPP01786,ACC03696,USR0024,Meeting,2024-07-20,Cancelled
ACT008883,LEAD010510,,ACC03638,USR0072,Demo,2024-01-18,Completed
ACT008884,LEAD057133,,ACC01145,USR0103,Follow-up,2022-12-01,Cancelled
ACT008885,LEAD006447,,ACC01539,USR0039,Meeting,2022-06-10,Cancelled
ACT008886,LEAD040455,,ACC01879,USR0039,Follow-up,2023-02-11,Completed
ACT008887,LEAD057148,,ACC00129,USR0134,Demo,2022-12-16,Completed
ACT008888,LEAD061167,OPP24977,ACC03230,USR0072,Follow-up,2023-04-11,Cancelled
ACT008889,LEAD022344,OPP09118,ACC00734,USR0113,Email,2023-04-02,Cancelled
ACT008890,LEAD042767,OPP17470,ACC03541,USR0134,Demo,2023-11-11,Completed
ACT008891,LEAD018663,,ACC02899,USR0103,Email,2023-06-11,Completed
ACT008892,LEAD031864,,ACC02830,USR0134,Meeting,2022-09-21,Cancelled
ACT008893,LEAD046210,,ACC02589,USR0191,Call,2022-05-31,Completed
ACT008894,LEAD036651,,ACC04526,USR0134,Meeting,2025-01-15,Completed
ACT008895,LEAD024492,OPP09973,ACC01558,USR0024,Follow-up,2022-05-27,Completed
ACT008896,LEAD020518,,ACC04904,USR0072,Demo,2024-12-07,Cancelled
ACT008897,LEAD010690,,ACC01083,USR0134,Demo,2024-11-04,Scheduled
ACT008898,LEAD027756,,ACC02181,USR0068,Call,2022-12-08,Scheduled
ACT008899,LEAD042107,,ACC02135,USR0115,Meeting,2022-08-27,Cancelled
ACT008900,LEAD022898,OPP09327,ACC00898,USR0039,Follow-up,2024-04-08,Cancelled
ACT008901,LEAD035049,OPP14333,ACC02447,USR0068,Meeting,2022-12-05,Cancelled
ACT008902,LEAD017688,,ACC03355,USR0068,Meeting,2024-02-08,Scheduled
ACT008903,LEAD047346,,ACC03864,USR0072,Demo,2022-12-01,Completed
ACT008904,LEAD012888,OPP05242,ACC03935,USR0191,Meeting,2023-11-10,Scheduled
ACT008905,LEAD011647,OPP04725,ACC04115,USR0103,Meeting,2024-07-03,Cancelled
ACT008906,LEAD059261,,ACC01369,USR0072,Meeting,2024-05-22,Cancelled
ACT008907,LEAD035194,OPP14393,ACC04146,USR0113,Call,2022-11-24,Scheduled
ACT008908,LEAD002002,,ACC03696,USR0068,Call,2024-10-02,Scheduled
ACT008909,LEAD045905,,ACC01545,USR0068,Follow-up,2023-12-19,Cancelled
ACT008910,LEAD041305,OPP16862,ACC01734,USR0072,Follow-up,2023-04-16,Completed
ACT008911,LEAD010480,OPP04297,ACC03025,USR0068,Meeting,2024-01-03,Scheduled
ACT008912,LEAD010740,,ACC00370,USR0103,Demo,2024-11-05,Scheduled
ACT008913,LEAD021066,OPP08582,ACC00334,USR0024,Follow-up,2025-02-08,Scheduled
ACT008914,LEAD055346,,ACC02683,USR0068,Demo,2025-04-04,Scheduled
ACT008915,LEAD045201,OPP18469,ACC00337,USR0115,Follow-up,2023-02-05,Cancelled
ACT008916,LEAD013239,OPP05379,ACC03599,USR0134,Follow-up,2025-02-17,Completed
ACT008917,LEAD039211,,ACC01142,USR0191,Email,2023-01-02,Completed
ACT008918,LEAD011555,,ACC00537,USR0115,Meeting,2024-05-30,Cancelled
ACT008919,LEAD047042,OPP19258,ACC01220,USR0103,Email,2023-02-05,Cancelled
ACT008920,LEAD004795,,ACC02540,USR0103,Demo,2023-09-23,Cancelled
ACT008921,LEAD043451,,ACC00042,USR0024,Email,2023-05-07,Cancelled
ACT008922,LEAD022382,OPP09134,ACC00408,USR0115,Follow-up,2023-04-11,Cancelled
ACT008923,LEAD061234,OPP25010,ACC02922,USR0113,Follow-up,2023-04-21,Cancelled
ACT008924,LEAD048608,OPP19882,ACC02715,USR0191,Meeting,2024-05-01,Completed
ACT008925,LEAD046489,,ACC03466,USR0103,Email,2025-05-18,Completed
ACT008926,LEAD000302,OPP00124,ACC04872,USR0113,Follow-up,2022-09-06,Scheduled
ACT008927,LEAD037704,,ACC02923,USR0103,Call,2024-11-03,Cancelled
ACT008928,LEAD026946,,ACC00711,USR0191,Call,2023-10-30,Scheduled
ACT008929,LEAD046920,,ACC00522,USR0113,Call,2023-12-30,Scheduled
ACT008930,LEAD025328,,ACC00096,USR0024,Meeting,2025-03-28,Cancelled
ACT008931,LEAD007631,,ACC04213,USR0103,Email,2022-08-27,Scheduled
ACT008932,LEAD061623,,ACC00221,USR0024,Demo,2022-02-24,Scheduled
ACT008933,LEAD051175,OPP20945,ACC04079,USR0103,Demo,2024-05-10,Cancelled
ACT008934,LEAD012907,,ACC03973,USR0068,Email,2023-09-10,Completed
ACT008935,LEAD031098,,ACC04592,USR0072,Call,2024-05-16,Completed
ACT008936,LEAD011143,,ACC01631,USR0068,Meeting,2023-03-16,Cancelled
ACT008937,LEAD047878,OPP19600,ACC04102,USR0068,Meeting,2023-07-31,Scheduled
ACT008938,LEAD050215,OPP20536,ACC04141,USR0191,Call,2023-02-13,Completed
ACT008939,LEAD024766,,ACC02939,USR0039,Follow-up,2024-05-02,Completed
ACT008940,LEAD018991,,ACC04523,USR0113,Call,2023-09-18,Completed
ACT008941,LEAD049846,OPP20382,ACC00241,USR0191,Meeting,2024-03-19,Completed
ACT008942,LEAD054690,,ACC03622,USR0134,Call,2024-06-06,Completed
ACT008943,LEAD029345,,ACC02386,USR0191,Demo,2024-06-11,Scheduled
ACT008944,LEAD012498,,ACC03794,USR0103,Demo,2023-11-09,Scheduled
ACT008945,LEAD038752,OPP15813,ACC01678,USR0068,Follow-up,2023-03-17,Scheduled
ACT008946,LEAD023800,OPP09696,ACC02201,USR0134,Meeting,2023-11-27,Cancelled
ACT008947,LEAD038048,,ACC04403,USR0072,Demo,2024-12-03,Completed
ACT008948,LEAD033792,OPP13828,ACC03462,USR0113,Demo,2023-11-18,Completed
ACT008949,LEAD039796,OPP16240,ACC04812,USR0039,Follow-up,2022-11-21,Cancelled
ACT008950,LEAD020055,,ACC01874,USR0068,Call,2023-08-27,Scheduled
ACT008951,LEAD058722,OPP24009,ACC03486,USR0191,Meeting,2025-02-08,Cancelled
ACT008952,LEAD057116,,ACC00400,USR0134,Email,2023-02-19,Scheduled
ACT008953,LEAD029941,,ACC01024,USR0103,Meeting,2022-04-29,Scheduled
ACT008954,LEAD039112,,ACC04790,USR0113,Email,2023-02-07,Completed
ACT008955,LEAD022945,,ACC00130,USR0115,Email,2024-02-01,Cancelled
ACT008956,LEAD011533,,ACC01172,USR0024,Meeting,2024-05-21,Completed
ACT008957,LEAD022288,,ACC04783,USR0068,Email,2023-05-10,Scheduled
ACT008958,LEAD047175,,ACC00576,USR0039,Email,2023-01-22,Completed
ACT008959,LEAD051315,,ACC03803,USR0191,Demo,2024-05-22,Completed
ACT008960,LEAD043278,,ACC04469,USR0024,Email,2024-01-09,Completed
ACT008961,LEAD041756,,ACC01890,USR0115,Email,2022-08-22,Completed
ACT008962,LEAD011126,,ACC04457,USR0072,Demo,2023-02-15,Scheduled
ACT008963,LEAD025117,,ACC02606,USR0068,Meeting,2024-05-04,Scheduled
ACT008964,LEAD020312,,ACC02986,USR0039,Call,2023-06-27,Completed
ACT008965,LEAD012963,,ACC04551,USR0068,Email,2023-11-26,Cancelled
ACT008966,LEAD026290,OPP10742,ACC02106,USR0072,Follow-up,2025-04-22,Scheduled
ACT008967,LEAD042746,,ACC01362,USR0068,Demo,2023-12-18,Cancelled
ACT008968,LEAD025142,,ACC01519,USR0068,Call,2024-07-08,Completed
ACT008969,LEAD012247,,ACC03471,USR0134,Meeting,2024-04-18,Cancelled
ACT008970,LEAD021855,,ACC04862,USR0039,Email,2023-11-05,Cancelled
ACT008971,LEAD030285,,ACC04313,USR0068,Meeting,2025-04-17,Scheduled
ACT008972,LEAD039679,OPP16195,ACC01283,USR0115,Follow-up,2022-10-11,Completed
ACT008973,LEAD004447,OPP01831,ACC00785,USR0191,Call,2023-07-17,Cancelled
ACT008974,LEAD057894,,ACC03851,USR0103,Demo,2023-05-20,Scheduled
ACT008975,LEAD004975,,ACC04514,USR0039,Meeting,2023-08-31,Completed
ACT008976,LEAD034422,OPP14081,ACC00921,USR0115,Meeting,2024-01-11,Completed
ACT008977,LEAD010097,,ACC00809,USR0191,Meeting,2022-07-28,Completed
ACT008978,LEAD008725,,ACC00248,USR0115,Meeting,2025-04-15,Completed
ACT008979,LEAD049636,,ACC04808,USR0103,Email,2024-05-15,Cancelled
ACT008980,LEAD050833,OPP20794,ACC03053,USR0072,Meeting,2023-03-26,Completed
ACT008981,LEAD052264,,ACC02689,USR0072,Email,2023-08-21,Cancelled
ACT008982,LEAD048763,OPP19946,ACC00581,USR0191,Meeting,2024-02-25,Scheduled
ACT008983,LEAD025595,OPP10453,ACC00910,USR0039,Meeting,2025-02-26,Completed
ACT008984,LEAD037006,OPP15123,ACC01003,USR0115,Meeting,2025-07-01,Cancelled
ACT008985,LEAD012449,,ACC04632,USR0134,Email,2023-10-17,Completed
ACT008986,LEAD045892,,ACC02105,USR0072,Email,2023-11-27,Cancelled
ACT008987,LEAD034570,OPP14138,ACC04513,USR0039,Follow-up,2023-12-06,Completed
ACT008988,LEAD036189,,ACC04851,USR0039,Email,2023-12-17,Completed
ACT008989,LEAD007806,,ACC02589,USR0134,Meeting,2022-10-02,Scheduled
ACT008990,LEAD023056,OPP09386,ACC04099,USR0072,Call,2024-02-16,Completed
ACT008991,LEAD046039,OPP18819,ACC01181,USR0115,Call,2023-12-10,Completed
ACT008992,LEAD043199,,ACC04774,USR0113,Email,2023-08-30,Completed
ACT008993,LEAD007291,,ACC01906,USR0113,Demo,2022-09-20,Scheduled
ACT008994,LEAD022044,OPP08988,ACC02981,USR0024,Call,2023-02-09,Cancelled
ACT008995,LEAD016172,,ACC00080,USR0068,Call,2023-09-13,Cancelled
ACT008996,LEAD000580,OPP00230,ACC03115,USR0039,Demo,2024-06-20,Scheduled
ACT008997,LEAD045041,,ACC03970,USR0039,Call,2025-08-08,Scheduled
ACT008998,LEAD000526,,ACC03005,USR0113,Demo,2024-07-15,Completed
ACT008999,LEAD014027,OPP05706,ACC02724,USR0024,Demo,2022-11-12,Cancelled
ACT009000,LEAD000208,OPP00088,ACC04991,USR0072,Meeting,2022-10-06,Scheduled
ACT009001,LEAD015251,,ACC00691,USR0113,Call,2024-05-10,Completed
ACT009002,LEAD032444,OPP13250,ACC04867,USR0191,Meeting,2023-07-11,Completed
ACT009003,LEAD023113,,ACC03133,USR0068,Call,2023-11-29,Completed
ACT009004,LEAD002892,,ACC01015,USR0115,Email,2023-05-25,Cancelled
ACT009005,LEAD039952,,ACC03818,USR0072,Follow-up,2022-12-13,Scheduled
ACT009006,LEAD019673,OPP08007,ACC04107,USR0113,Demo,2024-11-08,Completed
ACT009007,LEAD043138,OPP17624,ACC00093,USR0039,Call,2023-11-18,Completed
ACT009008,LEAD044646,,ACC00557,USR0191,Email,2025-07-02,Completed
ACT009009,LEAD023287,,ACC00929,USR0134,Follow-up,2024-01-12,Scheduled
ACT009010,LEAD038786,OPP15831,ACC02682,USR0103,Call,2023-02-04,Cancelled
ACT009011,LEAD043284,,ACC02317,USR0191,Call,2023-09-04,Completed
ACT009012,LEAD040886,,ACC02362,USR0024,Email,2023-01-28,Completed
ACT009013,LEAD001402,OPP00577,ACC01156,USR0039,Email,2024-12-27,Scheduled
ACT009014,LEAD047823,OPP19579,ACC01655,USR0191,Meeting,2023-07-04,Completed
ACT009015,LEAD036859,OPP15059,ACC03970,USR0024,Demo,2025-05-22,Scheduled
ACT009016,LEAD019968,,ACC03220,USR0024,Follow-up,2023-08-21,Scheduled
ACT009017,LEAD001644,OPP00676,ACC02551,USR0068,Call,2023-06-06,Scheduled
ACT009018,LEAD044512,,ACC00962,USR0024,Demo,2025-06-29,Scheduled
ACT009019,LEAD007229,,ACC02138,USR0103,Meeting,2023-12-26,Scheduled
ACT009020,LEAD026820,OPP10958,ACC01089,USR0191,Follow-up,2023-08-19,Cancelled
ACT009021,LEAD031392,,ACC00909,USR0115,Email,2024-04-03,Scheduled
ACT009022,LEAD024981,,ACC04057,USR0024,Demo,2024-06-16,Scheduled
ACT009023,LEAD003116,OPP01294,ACC04646,USR0103,Follow-up,2024-02-20,Completed
ACT009024,LEAD019665,OPP08001,ACC01878,USR0115,Demo,2024-10-11,Completed
ACT009025,LEAD015450,,ACC03723,USR0103,Demo,2022-11-06,Cancelled
ACT009026,LEAD036237,OPP14807,ACC01440,USR0115,Meeting,2024-01-03,Cancelled
ACT009027,LEAD008823,OPP03569,ACC01371,USR0068,Call,2025-04-07,Completed
ACT009028,LEAD015991,OPP06520,ACC03431,USR0115,Meeting,2022-10-03,Cancelled
ACT009029,LEAD053474,,ACC01679,USR0191,Follow-up,2022-02-25,Cancelled
ACT009030,LEAD031063,,ACC03850,USR0103,Demo,2024-05-30,Scheduled
ACT009031,LEAD036630,,ACC00391,USR0134,Follow-up,2024-11-18,Scheduled
ACT009032,LEAD004672,OPP01916,ACC03276,USR0039,Meeting,2023-09-21,Cancelled
ACT009033,LEAD041983,OPP17161,ACC03006,USR0072,Email,2022-10-16,Completed
ACT009034,LEAD048688,,ACC04009,USR0113,Email,2023-12-01,Cancelled
ACT009035,LEAD016655,OPP06788,ACC02907,USR0113,Demo,2023-12-09,Cancelled
ACT009036,LEAD057775,,ACC03827,USR0134,Call,2023-09-29,Completed
ACT009037,LEAD034441,OPP14090,ACC03933,USR0191,Email,2023-12-06,Completed
ACT009038,LEAD031588,,ACC01542,USR0115,Call,2022-10-19,Completed
ACT009039,LEAD010512,OPP04307,ACC00403,USR0134,Demo,2023-12-18,Cancelled
ACT009040,LEAD018639,OPP07597,ACC02124,USR0024,Email,2023-07-02,Cancelled
ACT009041,LEAD050297,,ACC04690,USR0072,Follow-up,2023-04-19,Scheduled
ACT009042,LEAD021686,,ACC03867,USR0072,Follow-up,2024-01-02,Completed
ACT009043,LEAD054535,,ACC02994,USR0113,Call,2024-06-22,Scheduled
ACT009044,LEAD028671,OPP11741,ACC02110,USR0191,Call,2024-06-28,Scheduled
ACT009045,LEAD018429,OPP07517,ACC00297,USR0103,Call,2023-08-01,Cancelled
ACT009046,LEAD049845,,ACC04705,USR0103,Email,2024-04-29,Cancelled
ACT009047,LEAD032946,,ACC00092,USR0134,Meeting,2025-04-13,Completed
ACT009048,LEAD011030,,ACC01352,USR0103,Follow-up,2023-03-04,Cancelled
ACT009049,LEAD021787,,ACC00511,USR0103,Meeting,2023-12-31,Completed
ACT009050,LEAD007958,OPP03225,ACC03380,USR0115,Meeting,2022-11-03,Cancelled
ACT009051,LEAD011514,,ACC00491,USR0191,Call,2024-07-04,Scheduled
ACT009052,LEAD018514,OPP07552,ACC00960,USR0068,Email,2023-06-30,Completed
ACT009053,LEAD059775,,ACC00689,USR0113,Demo,2024-05-01,Scheduled
ACT009054,LEAD037229,OPP15196,ACC00298,USR0113,Meeting,2025-05-25,Completed
ACT009055,LEAD044241,OPP18066,ACC00274,USR0103,Follow-up,2022-07-28,Scheduled
ACT009056,LEAD022935,OPP09346,ACC01556,USR0113,Email,2024-02-26,Completed
ACT009057,LEAD025245,,ACC01997,USR0068,Meeting,2024-07-04,Completed
ACT009058,LEAD028950,,ACC01061,USR0115,Call,2024-05-31,Scheduled
ACT009059,LEAD001518,OPP00627,ACC04238,USR0113,Demo,2024-09-21,Cancelled
ACT009060,LEAD049791,OPP20360,ACC00755,USR0103,Meeting,2024-05-24,Cancelled
ACT009061,LEAD050677,,ACC01339,USR0039,Demo,2023-03-18,Completed
ACT009062,LEAD026606,,ACC02469,USR0113,Email,2023-08-22,Cancelled
ACT009063,LEAD022610,,ACC00122,USR0113,Call,2023-11-29,Cancelled
ACT009064,LEAD006797,OPP02759,ACC02757,USR0134,Email,2024-01-24,Completed
ACT009065,LEAD057628,,ACC04800,USR0072,Meeting,2022-04-23,Scheduled
ACT009066,LEAD006166,OPP02512,ACC04508,USR0039,Call,2024-12-23,Scheduled
ACT009067,LEAD035349,,ACC02026,USR0024,Follow-up,2023-03-21,Scheduled
ACT009068,LEAD002585,,ACC04512,USR0113,Follow-up,2023-05-15,Cancelled
ACT009069,LEAD028762,,ACC04055,USR0191,Meeting,2024-09-25,Completed
ACT009070,LEAD050994,,ACC02291,USR0039,Demo,2022-12-08,Completed
ACT009071,LEAD046345,OPP18958,ACC01073,USR0191,Email,2022-05-19,Completed
ACT009072,LEAD011904,OPP04835,ACC01503,USR0024,Meeting,2024-07-13,Cancelled
ACT009073,LEAD041530,,ACC00682,USR0191,Demo,2023-05-14,Cancelled
ACT009074,LEAD055651,OPP22731,ACC02499,USR0068,Meeting,2025-04-15,Completed
ACT009075,LEAD037064,,ACC01552,USR0039,Meeting,2025-07-12,Completed
ACT009076,LEAD016209,,ACC01201,USR0134,Demo,2023-09-23,Scheduled
ACT009077,LEAD051693,,ACC04221,USR0191,Follow-up,2023-10-09,Cancelled
ACT009078,LEAD042956,,ACC04225,USR0103,Email,2023-12-27,Scheduled
ACT009079,LEAD021134,OPP08605,ACC01844,USR0191,Email,2025-04-01,Completed
ACT009080,LEAD034779,OPP14221,ACC02403,USR0103,Follow-up,2023-12-29,Cancelled
ACT009081,LEAD049551,,ACC01866,USR0113,Demo,2024-03-28,Completed
ACT009082,LEAD013314,OPP05413,ACC02640,USR0039,Email,2025-03-02,Scheduled
ACT009083,LEAD013191,,ACC04368,USR0115,Demo,2025-02-17,Scheduled
ACT009084,LEAD024891,OPP10139,ACC01213,USR0115,Email,2024-04-12,Completed
ACT009085,LEAD023397,,ACC02170,USR0039,Meeting,2023-12-18,Cancelled
ACT009086,LEAD014269,,ACC01922,USR0134,Call,2024-01-04,Scheduled
ACT009087,LEAD028398,,ACC04871,USR0103,Demo,2024-05-31,Scheduled
ACT009088,LEAD017309,OPP07050,ACC04754,USR0024,Call,2023-03-02,Completed
ACT009089,LEAD006692,,ACC02842,USR0103,Follow-up,2022-09-23,Completed
ACT009090,LEAD046696,OPP19110,ACC01636,USR0115,Meeting,2023-11-04,Cancelled
ACT009091,LEAD047141,,ACC04919,USR0134,Email,2023-04-08,Completed
ACT009092,LEAD054996,,ACC03905,USR0039,Meeting,2024-03-11,Completed
ACT009093,LEAD021350,OPP08702,ACC04812,USR0113,Meeting,2025-03-15,Scheduled
ACT009094,LEAD015536,,ACC03432,USR0103,Call,2022-09-08,Completed
ACT009095,LEAD053403,,ACC01406,USR0103,Meeting,2022-02-21,Scheduled
