AccountID,AccountName,Industry,Country,City,Employees,AnnualRevenue,AssignedSalesRepID,CreatedDate,Status
ACC03926,Elite Networks 3926,Healthcare,Canada,Montreal,1476,11105424,USR0072,2021-04-21,Active
ACC03927,Rapid Software 3927,Software,Canada,Montreal,4705,25886910,USR0134,2019-06-18,Active
ACC03928,Vision Consulting 3928,Finance,USA,Dallas,3175,22532975,USR0024,2021-11-27,Active
ACC03929,Fusion Systems 3929,Automotive,Canada,Toronto,862,12037830,USR0134,2023-02-24,Active
ACC03930,Bright Software 3930,Insurance,USA,Boston,852,5827680,USR0103,2019-09-17,Active
ACC03931,United Systems 3931,Manufacturing,Germany,Berlin,2438,13372430,USR0115,2019-12-23,Active
ACC03932,Elite Solutions 3932,Education,India,Mumbai,706,6668170,USR0134,2022-12-30,Active
ACC03933,Vision Technologies 3933,Software,USA,Dallas,1850,8580300,USR0191,2021-02-16,Active
ACC03934,Nova Industries 3934,Healthcare,USA,Seattle,3632,46231728,USR0103,2019-12-27,Active
ACC03935,Blue Group 3935,Education,Germany,Munich,4517,40494905,USR0068,2022-07-05,Active
ACC03936,Bright Enterprises 3936,Healthcare,Germany,Berlin,2522,23537826,USR0115,2022-05-28,Active
ACC03937,Infinity Systems 3937,Automotive,UK,Birmingham,825,5210700,USR0113,2023-07-24,Active
ACC03938,Fusion Industries 3938,Healthcare,Canada,Toronto,471,5101401,USR0068,2022-06-10,Active
ACC03939,Fusion Solutions 3939,Automotive,USA,Seattle,877,9002405,USR0103,2023-04-08,Active
ACC03940,Global Technologies 3940,Finance,USA,Boston,1104,7310688,USR0039,2021-10-21,Active
ACC03941,Prime Enterprises 3941,Finance,UK,London,3439,42120872,USR0191,2020-05-30,Active
ACC03942,Global Networks 3942,Automotive,Canada,Montreal,3314,22512002,USR0024,2023-04-10,Active
ACC03943,Rapid Enterprises 3943,Logistics,India,Pune,4354,31222534,USR0024,2022-01-14,Active
ACC03944,Rapid Solutions 3944,Finance,USA,New York,2848,37926816,USR0039,2021-08-01,Active
ACC03945,Dynamic Networks 3945,Software,India,Mumbai,4535,64746195,USR0134,2024-02-11,Active
ACC03946,Vision Systems 3946,Manufacturing,India,Pune,401,5844174,USR0039,2024-03-12,Active
ACC03947,Infinity Corporation 3947,Insurance,UK,Manchester,1075,8774150,USR0191,2021-02-22,Active
ACC03948,Bright Solutions 3948,Education,India,Chennai,2884,15709148,USR0134,2022-04-24,Active
ACC03949,Vertex Technologies 3949,Finance,Canada,Montreal,4212,61187724,USR0072,2019-04-05,Active
ACC03950,Cloud Enterprises 3950,Finance,USA,Seattle,379,3304501,USR0134,2019-04-28,Active
ACC03951,Vertex Industries 3951,Manufacturing,USA,Seattle,2957,26382354,USR0115,2024-05-08,Active
ACC03952,Bright Enterprises 3952,Manufacturing,UK,Manchester,361,4871695,USR0134,2019-04-06,Active
ACC03953,Global Consulting 3953,Manufacturing,UK,Birmingham,2727,30370599,USR0113,2023-05-26,Active
ACC03954,Vision Technologies 3954,Telecom,USA,Seattle,2717,38777024,USR0039,2022-12-22,Active
ACC03955,Next Software 3955,Insurance,UK,Birmingham,4051,51435547,USR0072,2024-09-14,Active
ACC03956,Bright Enterprises 3956,Telecom,Canada,Vancouver,1966,10248758,USR0039,2021-04-23,Active
ACC03957,Blue Enterprises 3957,Healthcare,India,Mumbai,4866,21298482,USR0103,2019-12-28,Active
ACC03958,Vision Consulting 3958,Logistics,Germany,Berlin,2309,27467864,USR0024,2022-02-08,Active
ACC03959,Global Group 3959,Retail,UK,London,1775,21899950,USR0039,2019-03-10,Active
ACC03960,United Solutions 3960,Insurance,Canada,Montreal,4827,44823522,USR0115,2021-10-04,Active
ACC03961,Vertex Group 3961,Manufacturing,Canada,Vancouver,621,8477892,USR0068,2020-05-14,Active
ACC03962,Bright Group 3962,Finance,USA,Dallas,1931,17456240,USR0134,2023-12-10,Active
ACC03963,Infinity Software 3963,Retail,UK,Manchester,781,8355138,USR0134,2024-04-26,Active
ACC03964,Blue Group 3964,Logistics,Canada,Montreal,1830,11098950,USR0024,2023-06-02,Active
ACC03965,Apex Consulting 3965,Telecom,Canada,Montreal,4255,45183845,USR0068,2024-12-05,Active
ACC03966,United Enterprises 3966,Finance,India,Chennai,1386,13890492,USR0115,2024-12-30,Active
ACC03967,Vertex Consulting 3967,Retail,India,Chennai,33,191895,USR0191,2024-11-28,Active
ACC03968,Next Software 3968,Insurance,Canada,Toronto,361,4027316,USR0191,2024-09-19,Active
ACC03969,United Enterprises 3969,Telecom,UK,Birmingham,2461,26874120,USR0024,2024-06-09,Active
ACC03970,Digital Consulting 3970,Insurance,USA,Boston,3290,28172270,USR0072,2022-08-19,Active
ACC03971,Quantum Networks 3971,Automotive,Canada,Montreal,2319,31104747,USR0103,2022-08-26,Active
ACC03972,Digital Corporation 3972,Healthcare,India,Pune,1912,18842760,USR0068,2021-04-01,Active
ACC03973,Digital Corporation 3973,Insurance,Canada,Montreal,2721,37617825,USR0072,2020-10-11,Active
ACC03974,Fusion Networks 3974,Healthcare,Canada,Montreal,3766,32120214,USR0068,2019-12-23,Active
ACC03975,Nova Consulting 3975,Education,Germany,Hamburg,1301,14338321,USR0113,2023-12-23,Active
ACC03976,Prime Solutions 3976,Education,UK,Birmingham,4058,44447274,USR0134,2021-11-19,Active
ACC03977,Quantum Industries 3977,Education,UK,Manchester,2933,27024662,USR0191,2019-10-22,Active
ACC03978,Smart Industries 3978,Automotive,USA,Boston,3323,37277414,USR0191,2024-12-08,Active
ACC03979,Smart Software 3979,Insurance,USA,New York,4654,34365136,USR0068,2022-12-08,Active
ACC03980,Vertex Technologies 3980,Education,USA,Seattle,1590,7339440,USR0103,2019-12-18,Active
ACC03981,Rapid Networks 3981,Insurance,India,Mumbai,2320,14773760,USR0191,2020-06-01,Active
ACC03982,Future Consulting 3982,Telecom,India,Bangalore,4936,33278512,USR0039,2024-05-18,Active
ACC03983,Smart Consulting 3983,Software,USA,Boston,4279,34925198,USR0068,2023-11-21,Active
ACC03984,Global Consulting 3984,Manufacturing,USA,Dallas,86,631412,USR0115,2021-03-16,Active
ACC03985,Infinity Technologies 3985,Education,USA,Dallas,1815,20302590,USR0113,2021-09-18,Active
ACC03986,Cloud Enterprises 3986,Education,Germany,Hamburg,4001,22841709,USR0115,2022-11-17,Active
ACC03987,Future Industries 3987,Telecom,Germany,Berlin,2846,22807844,USR0068,2020-09-23,Active
ACC03988,Blue Group 3988,Logistics,Germany,Munich,2209,23417609,USR0113,2020-07-18,Active
ACC03989,Next Technologies 3989,Automotive,Canada,Montreal,1709,17898357,USR0191,2022-05-09,Active
ACC03990,Rapid Solutions 3990,Telecom,USA,Boston,1274,16173430,USR0068,2022-11-30,Active
ACC03991,Bright Systems 3991,Education,UK,Manchester,368,2500928,USR0039,2019-12-17,Active
ACC03992,United Software 3992,Education,UK,London,180,2185920,USR0191,2024-02-03,Active
ACC03993,United Consulting 3993,Telecom,India,Pune,1320,13632960,USR0103,2021-01-17,Active
ACC03994,Future Software 3994,Manufacturing,UK,Manchester,3277,38753802,USR0103,2024-09-28,Active
ACC03995,Nova Enterprises 3995,Logistics,USA,Seattle,4617,64573362,USR0068,2019-04-02,Active
ACC03996,United Solutions 3996,Healthcare,UK,Birmingham,4685,26418715,USR0113,2024-08-29,Active
ACC03997,Bright Networks 3997,Manufacturing,Canada,Vancouver,581,3781729,USR0103,2022-02-09,Active
ACC03998,Prime Industries 3998,Telecom,UK,London,2797,20627875,USR0134,2020-02-15,Active
ACC03999,Future Group 3999,Education,UK,London,4279,34257674,USR0113,2024-10-20,Active
ACC04000,Rapid Networks 4000,Telecom,Canada,Vancouver,3664,40729024,USR0115,2022-12-06,Active
ACC04001,United Group 4001,Manufacturing,USA,Seattle,173,1717025,USR0191,2022-08-28,Active
ACC04002,Fusion Industries 4002,Logistics,India,Bangalore,1843,20413068,USR0115,2025-01-08,Active
ACC04003,Digital Solutions 4003,Software,Canada,Vancouver,4637,31819094,USR0103,2020-07-30,Active
ACC04004,Rapid Industries 4004,Manufacturing,UK,London,4008,42621072,USR0134,2021-09-14,Active
ACC04005,Prime Corporation 4005,Healthcare,India,Bangalore,4883,56637917,USR0115,2024-03-26,Active
ACC04006,Blue Technologies 4006,Logistics,USA,New York,2748,39961416,USR0024,2021-10-30,Active
ACC04007,Bright Software 4007,Manufacturing,Canada,Montreal,2173,17249274,USR0068,2019-10-21,Active
ACC04008,Infinity Networks 4008,Insurance,India,Mumbai,2906,29013504,USR0134,2024-04-02,Active
ACC04009,United Enterprises 4009,Logistics,Canada,Toronto,1848,17764824,USR0115,2022-01-12,Active
ACC04010,Nova Solutions 4010,Logistics,Germany,Hamburg,2713,39685764,USR0024,2023-03-13,Active
ACC04011,Vision Group 4011,Education,Canada,Toronto,1967,12525856,USR0191,2025-01-06,Active
ACC04012,Dynamic Corporation 4012,Automotive,UK,London,4788,46137168,USR0024,2024-06-13,Active
ACC04013,Nova Networks 4013,Telecom,Canada,Montreal,820,12060560,USR0039,2023-08-02,Active
ACC04014,Blue Systems 4014,Finance,UK,Manchester,983,7046144,USR0024,2023-08-09,Active
ACC04015,Quantum Software 4015,Logistics,Canada,Vancouver,35,312340,USR0024,2019-03-16,Active
ACC04016,Prime Industries 4016,Manufacturing,Germany,Hamburg,3662,52659560,USR0072,2020-01-29,Active
ACC04017,Digital Group 4017,Insurance,Germany,Hamburg,2031,17801715,USR0024,2020-05-24,Active
ACC04018,Dynamic Corporation 4018,Logistics,UK,Manchester,361,4508890,USR0024,2021-06-06,Active
ACC04019,Nova Corporation 4019,Retail,Germany,Berlin,1024,11837440,USR0024,2019-04-15,Active
ACC04020,Fusion Enterprises 4020,Automotive,USA,New York,657,7580466,USR0113,2022-11-26,Active
ACC04021,Apex Technologies 4021,Automotive,USA,Seattle,308,3165624,USR0191,2024-02-28,Active
ACC04022,Future Group 4022,Insurance,USA,Seattle,4468,49527780,USR0191,2020-12-30,Active
ACC04023,United Corporation 4023,Automotive,USA,Seattle,1298,7527102,USR0072,2023-02-04,Active
ACC04024,Quantum Consulting 4024,Education,UK,Manchester,3666,38797278,USR0039,2021-10-20,Active
ACC04025,Vision Enterprises 4025,Automotive,Germany,Berlin,3034,29833322,USR0191,2024-11-29,Active
ACC04026,Smart Technologies 4026,Insurance,Germany,Berlin,3742,22818716,USR0039,2020-06-28,Active
ACC04027,Infinity Software 4027,Healthcare,Canada,Toronto,1770,13763520,USR0113,2022-11-15,Active
ACC04028,Vision Group 4028,Automotive,USA,New York,2249,15979145,USR0191,2019-07-13,Active
ACC04029,Bright Industries 4029,Telecom,India,Hyderabad,2557,35969319,USR0191,2021-07-17,Active
ACC04030,Elite Software 4030,Healthcare,Canada,Vancouver,4671,50367393,USR0068,2023-12-14,Active
ACC04031,Future Consulting 4031,Logistics,USA,Chicago,110,1637020,USR0191,2019-07-31,Active
ACC04032,Quantum Corporation 4032,Software,Germany,Munich,4613,30039856,USR0039,2023-05-16,Active
ACC04033,Cloud Systems 4033,Automotive,Canada,Toronto,3420,26973540,USR0024,2024-04-12,Active
ACC04034,Future Solutions 4034,Automotive,India,Chennai,4305,44750475,USR0191,2023-10-24,Active
ACC04035,Prime Solutions 4035,Manufacturing,India,Mumbai,1626,10931598,USR0134,2019-11-06,Active
ACC04036,Vertex Corporation 4036,Insurance,India,Hyderabad,696,4017312,USR0103,2024-06-26,Active
ACC04037,Rapid Systems 4037,Logistics,Canada,Montreal,2527,26432420,USR0191,2022-07-28,Active
ACC04038,Future Industries 4038,Education,Germany,Munich,1779,12387177,USR0103,2023-03-16,Active
ACC04039,Future Industries 4039,Education,USA,New York,4286,23993028,USR0134,2024-12-20,Active
ACC04040,Global Software 4040,Education,Germany,Munich,1556,19255500,USR0115,2019-03-16,Active
ACC04041,Next Technologies 4041,Logistics,India,Chennai,4442,25061764,USR0039,2021-06-05,Active
ACC04042,Smart Consulting 4042,Healthcare,Canada,Toronto,4419,37906182,USR0191,2024-07-27,Active
ACC04043,Future Enterprises 4043,Insurance,India,Mumbai,248,1294560,USR0191,2021-12-05,Active
ACC04044,Quantum Software 4044,Healthcare,India,Bangalore,2206,10979262,USR0039,2020-02-04,Active
ACC04045,Vertex Networks 4045,Retail,India,Chennai,1716,17805216,USR0134,2019-02-16,Active
ACC04046,Apex Consulting 4046,Software,Germany,Munich,2404,28076316,USR0134,2024-05-31,Active
ACC04047,Rapid Technologies 4047,Insurance,Germany,Hamburg,3978,44295030,USR0115,2020-03-20,Active
ACC04048,Quantum Networks 4048,Logistics,Germany,Berlin,4965,50216010,USR0072,2019-01-11,Active
ACC04049,Smart Networks 4049,Finance,USA,Seattle,1539,8519904,USR0072,2024-08-05,Active
ACC04050,Blue Industries 4050,Manufacturing,UK,Birmingham,4248,44463816,USR0039,2019-07-22,Active
ACC04051,Prime Consulting 4051,Finance,Germany,Hamburg,1841,8711612,USR0039,2021-07-15,Active
ACC04052,Elite Industries 4052,Logistics,Canada,Vancouver,2122,29860784,USR0134,2023-10-25,Active
ACC04053,Nova Solutions 4053,Education,UK,Birmingham,702,7422948,USR0103,2019-06-01,Active
ACC04054,Quantum Group 4054,Automotive,USA,Seattle,2069,27567356,USR0113,2019-05-16,Active
ACC04055,Digital Technologies 4055,Automotive,India,Bangalore,1090,10364810,USR0134,2020-04-13,Active
ACC04056,Bright Technologies 4056,Retail,USA,Boston,586,5932078,USR0068,2020-02-13,Active
ACC04057,Elite Consulting 4057,Logistics,India,Chennai,3225,37445475,USR0134,2019-02-14,Active
ACC04058,Future Systems 4058,Telecom,USA,Dallas,2040,10397880,USR0072,2021-10-16,Active
ACC04059,Next Corporation 4059,Healthcare,India,Hyderabad,48,302544,USR0191,2020-12-14,Active
ACC04060,Smart Group 4060,Manufacturing,USA,Boston,4198,48117476,USR0024,2023-02-11,Active
ACC04061,Cloud Technologies 4061,Insurance,India,Chennai,1919,13931940,USR0024,2023-02-16,Active
ACC04062,Quantum Consulting 4062,Education,Canada,Toronto,697,2836093,USR0103,2023-07-31,Active
ACC04063,Bright Software 4063,Manufacturing,Canada,Toronto,3952,35975056,USR0103,2022-10-16,Active
ACC04064,Elite Group 4064,Healthcare,India,Bangalore,1020,4513500,USR0024,2020-10-29,Active
ACC04065,Nova Technologies 4065,Healthcare,USA,Chicago,4468,35770808,USR0113,2021-02-14,Active
ACC04066,Rapid Corporation 4066,Retail,Canada,Montreal,4795,57060500,USR0115,2019-02-18,Active
ACC04067,United Group 4067,Logistics,Germany,Berlin,4056,48980256,USR0103,2019-11-30,Active
ACC04068,Apex Software 4068,Software,USA,Dallas,3385,41286845,USR0068,2024-01-25,Active
ACC04069,Rapid Industries 4069,Education,USA,Chicago,2097,21511026,USR0113,2019-01-20,Active
ACC04070,Global Enterprises 4070,Retail,Canada,Montreal,1919,27627843,USR0103,2022-08-06,Active
ACC04071,Quantum Networks 4071,Telecom,Germany,Hamburg,2140,12602460,USR0134,2024-02-01,Active
ACC04072,Bright Networks 4072,Retail,Germany,Berlin,96,993888,USR0103,2022-02-20,Active
ACC04073,Nova Corporation 4073,Healthcare,UK,Birmingham,3747,53971788,USR0024,2021-08-13,Active
ACC04074,Digital Software 4074,Automotive,USA,Chicago,1869,12896100,USR0068,2021-12-18,Active
ACC04075,Smart Networks 4075,Software,Canada,Vancouver,2182,20892650,USR0072,2020-04-21,Active
ACC04076,Nova Consulting 4076,Logistics,Canada,Montreal,373,5076903,USR0039,2022-05-28,Active
ACC04077,Vision Solutions 4077,Education,UK,London,2841,29375940,USR0113,2019-03-22,Active
ACC04078,Nova Systems 4078,Automotive,Germany,Berlin,3747,51472539,USR0191,2023-01-14,Active
ACC04079,Nova Networks 4079,Logistics,Germany,Berlin,881,5075441,USR0134,2019-07-29,Active
ACC04080,Rapid Networks 4080,Education,Germany,Munich,3702,36764562,USR0113,2022-04-02,Active
ACC04081,Smart Corporation 4081,Finance,Germany,Berlin,4212,55855332,USR0191,2024-02-11,Active
ACC04082,Vertex Enterprises 4082,Manufacturing,UK,London,2445,30085725,USR0068,2022-10-15,Active
ACC04083,Apex Software 4083,Insurance,UK,London,4177,34351648,USR0115,2023-04-07,Active
ACC04084,Dynamic Enterprises 4084,Telecom,USA,Seattle,3124,42698832,USR0068,2021-01-15,Active
ACC04085,Global Software 4085,Software,UK,London,3376,43806976,USR0068,2024-05-05,Active
ACC04086,Fusion Networks 4086,Logistics,Germany,Munich,3616,49781472,USR0068,2023-03-15,Active
ACC04087,Blue Software 4087,Retail,UK,Birmingham,3348,21306672,USR0103,2023-03-22,Active
ACC04088,Digital Networks 4088,Software,UK,London,3657,18804294,USR0103,2019-12-16,Active
ACC04089,Bright Software 4089,Finance,Canada,Toronto,1085,14186375,USR0039,2023-09-15,Active
ACC04090,Vertex Technologies 4090,Finance,Germany,Hamburg,1395,12149055,USR0072,2021-04-06,Active
ACC04091,Quantum Software 4091,Manufacturing,India,Pune,1192,8979336,USR0191,2021-07-30,Active
ACC04092,Future Enterprises 4092,Retail,USA,Seattle,245,2496550,USR0068,2021-11-25,Active
ACC04093,Apex Enterprises 4093,Logistics,UK,Manchester,1089,7758036,USR0024,2022-10-28,Active
ACC04094,Infinity Enterprises 4094,Finance,Canada,Toronto,4925,44349625,USR0113,2020-01-06,Active
ACC04095,Cloud Corporation 4095,Manufacturing,India,Hyderabad,417,1893180,USR0113,2023-04-16,Active
ACC04096,Future Consulting 4096,Education,UK,Manchester,2373,30163203,USR0103,2024-05-15,Active
ACC04097,Quantum Solutions 4097,Finance,USA,Boston,4282,17813120,USR0115,2021-11-14,Active
ACC04098,Dynamic Corporation 4098,Retail,Canada,Toronto,4356,17881380,USR0024,2022-08-20,Active
ACC04099,Bright Enterprises 4099,Logistics,Canada,Toronto,3011,28472016,USR0191,2019-05-03,Active
ACC04100,Infinity Enterprises 4100,Software,UK,Birmingham,3678,47512404,USR0134,2023-06-14,Active
ACC04101,Vertex Technologies 4101,Retail,India,Chennai,1085,7340025,USR0191,2020-05-16,Active
ACC04102,Global Networks 4102,Telecom,USA,New York,2690,35448820,USR0039,2023-07-02,Active
ACC04103,Vision Group 4103,Automotive,UK,Birmingham,1099,14117754,USR0134,2024-04-17,Active
ACC04104,Cloud Networks 4104,Manufacturing,India,Chennai,4091,29966575,USR0113,2019-11-09,Active
ACC04105,Vertex Industries 4105,Logistics,UK,Manchester,3368,23053960,USR0134,2020-04-08,Active
ACC04106,Rapid Enterprises 4106,Retail,Canada,Vancouver,960,10557120,USR0068,2019-02-04,Active
ACC04107,Vision Systems 4107,Software,UK,Birmingham,4169,17126252,USR0072,2024-04-13,Active
ACC04108,Apex Corporation 4108,Manufacturing,USA,New York,1484,18750340,USR0115,2024-06-20,Active
ACC04109,United Solutions 4109,Healthcare,India,Pune,1225,8094800,USR0103,2019-01-15,Active
ACC04110,Digital Corporation 4110,Manufacturing,Canada,Vancouver,2244,11430936,USR0103,2023-06-20,Active
ACC04111,Cloud Networks 4111,Telecom,UK,London,578,2837980,USR0134,2022-01-07,Active
ACC04112,Smart Systems 4112,Finance,Germany,Munich,166,929600,USR0191,2022-12-27,Active
ACC04113,Elite Group 4113,Retail,Germany,Munich,2279,15492642,USR0039,2019-07-28,Active
ACC04114,Elite Technologies 4114,Retail,Germany,Hamburg,2818,24767402,USR0068,2021-02-11,Active
ACC04115,Apex Group 4115,Insurance,Canada,Montreal,4062,25679964,USR0191,2021-09-01,Active
ACC04116,Vision Enterprises 4116,Healthcare,UK,Birmingham,105,1153215,USR0113,2019-07-20,Active
ACC04117,Future Corporation 4117,Telecom,Germany,Hamburg,1277,9900581,USR0103,2020-07-05,Active
ACC04118,Digital Solutions 4118,Healthcare,Canada,Montreal,4374,42021018,USR0191,2024-08-10,Active
ACC04119,Fusion Networks 4119,Automotive,USA,New York,3009,14217525,USR0115,2020-03-13,Active
ACC04120,Smart Networks 4120,Education,UK,Manchester,1103,4911659,USR0103,2020-06-12,Active
ACC04121,Global Group 4121,Insurance,India,Pune,996,13160148,USR0024,2020-09-25,Active
ACC04122,Dynamic Systems 4122,Software,India,Mumbai,1243,16479694,USR0103,2024-01-18,Active
ACC04123,Future Group 4123,Finance,India,Hyderabad,4816,46127648,USR0113,2024-09-01,Active
ACC04124,Rapid Solutions 4124,Healthcare,Canada,Montreal,3067,28483229,USR0103,2020-05-26,Active
ACC04125,Smart Software 4125,Automotive,UK,Birmingham,3654,19600056,USR0115,2022-03-02,Active
ACC04126,Vertex Technologies 4126,Manufacturing,Germany,Munich,3784,33900856,USR0134,2020-03-29,Active
ACC04127,Vertex Industries 4127,Finance,UK,Manchester,1971,26703108,USR0103,2023-08-15,Active
ACC04128,Elite Systems 4128,Healthcare,Canada,Montreal,673,8393656,USR0072,2021-08-31,Active
ACC04129,Vertex Industries 4129,Logistics,UK,Manchester,3702,29097720,USR0134,2023-11-14,Active
ACC04130,Digital Systems 4130,Retail,Canada,Vancouver,1586,22852674,USR0191,2022-06-06,Active
ACC04131,United Industries 4131,Automotive,UK,Manchester,4270,51735320,USR0103,2020-11-05,Active
