OpportunityID,LeadID,AccountID,AssignedSalesRepID,Stage,Probability,OpportunityAmount,CreatedDate,ExpectedCloseDate
OPP18128,LEAD044381,ACC03879,USR0068,Needs Analysis,35,69680,2022-07-11,2022-08-27
OPP18129,LEAD044383,ACC02398,USR0115,Needs Analysis,35,162586,2022-07-27,2022-10-06
OPP18130,LEAD044384,ACC02113,USR0039,Closed Won,100,28205,2022-07-27,2022-09-19
OPP18131,LEAD044385,ACC03398,USR0115,Negotiation,75,217458,2022-08-05,2022-09-10
OPP18132,LEAD044388,ACC00483,USR0039,Negotiation,75,263601,2022-07-17,2022-10-13
OPP18133,LEAD044390,ACC04644,USR0103,Closed Won,100,131243,2022-07-11,2022-09-15
OPP18134,LEAD044391,ACC00624,USR0024,Qualification,20,167645,2022-07-27,2022-10-24
OPP18135,LEAD044393,ACC01427,USR0024,Proposal,50,14738,2022-06-19,2022-08-07
OPP18136,LEAD044394,ACC00018,USR0039,Closed Lost,0,129883,2022-07-31,2022-10-15
OPP18137,LEAD044396,ACC02734,USR0039,Closed Won,100,53804,2022-06-26,2022-07-19
OPP18138,LEAD044397,ACC03955,USR0068,Qualification,20,176031,2022-07-12,2022-08-03
OPP18139,LEAD044399,ACC04859,USR0039,Proposal,50,141486,2022-07-14,2022-10-04
OPP18140,LEAD044403,ACC04723,USR0115,Needs Analysis,35,27816,2022-07-30,2022-10-09
OPP18141,LEAD044404,ACC04916,USR0191,Qualification,20,34893,2022-07-09,2022-10-01
OPP18142,LEAD044405,ACC02943,USR0113,Negotiation,75,28227,2022-07-15,2022-10-11
OPP18143,LEAD044406,ACC00232,USR0191,Closed Won,100,215284,2022-07-02,2022-09-20
OPP18144,LEAD044407,ACC02678,USR0072,Negotiation,75,110908,2022-06-29,2022-07-20
OPP18145,LEAD044408,ACC01617,USR0103,Proposal,50,115657,2022-08-02,2022-10-02
OPP18146,LEAD044409,ACC01323,USR0191,Qualification,20,157211,2022-07-05,2022-08-09
OPP18147,LEAD044410,ACC01450,USR0115,Needs Analysis,35,119162,2022-07-16,2022-09-13
OPP18148,LEAD044413,ACC03362,USR0134,Closed Won,100,269920,2022-07-10,2022-08-29
OPP18149,LEAD044414,ACC01942,USR0068,Negotiation,75,30964,2022-07-10,2022-09-03
OPP18150,LEAD044419,ACC02364,USR0039,Needs Analysis,35,115512,2022-07-21,2022-10-02
OPP18151,LEAD044420,ACC01398,USR0191,Needs Analysis,35,279804,2022-06-25,2022-07-24
OPP18152,LEAD044422,ACC02701,USR0191,Closed Won,100,153088,2022-06-24,2022-07-26
OPP18153,LEAD044423,ACC01388,USR0115,Closed Won,100,252004,2022-07-16,2022-08-02
OPP18154,LEAD044424,ACC00525,USR0115,Proposal,50,104205,2022-07-01,2022-07-18
OPP18155,LEAD044428,ACC00881,USR0039,Negotiation,75,275588,2022-07-29,2022-10-24
OPP18156,LEAD044429,ACC02029,USR0113,Negotiation,75,278616,2022-08-02,2022-10-28
OPP18157,LEAD044432,ACC03892,USR0134,Proposal,50,256260,2022-07-21,2022-10-19
OPP18158,LEAD044436,ACC01791,USR0103,Closed Won,100,285128,2022-07-06,2022-09-11
OPP18159,LEAD044438,ACC04678,USR0039,Needs Analysis,35,150126,2022-07-10,2022-09-06
OPP18160,LEAD044439,ACC03499,USR0072,Needs Analysis,35,213534,2022-06-30,2022-09-06
OPP18161,LEAD044441,ACC01632,USR0115,Needs Analysis,35,30122,2022-06-23,2022-08-07
OPP18162,LEAD044444,ACC00802,USR0113,Needs Analysis,35,155215,2022-07-23,2022-10-11
OPP18163,LEAD044446,ACC03632,USR0072,Proposal,50,119234,2022-07-20,2022-10-09
OPP18164,LEAD044449,ACC00106,USR0191,Qualification,20,201408,2022-07-07,2022-09-15
OPP18165,LEAD044450,ACC04021,USR0115,Negotiation,75,131740,2022-07-20,2022-08-28
OPP18166,LEAD044451,ACC00785,USR0039,Closed Won,100,118761,2025-09-07,2025-10-18
OPP18167,LEAD044454,ACC03814,USR0024,Closed Lost,0,166374,2025-07-31,2025-09-04
OPP18168,LEAD044455,ACC02918,USR0113,Proposal,50,55312,2025-08-20,2025-10-01
OPP18169,LEAD044456,ACC03358,USR0191,Closed Won,100,131150,2025-06-10,2025-07-10
OPP18170,LEAD044457,ACC01313,USR0024,Qualification,20,159533,2025-06-16,2025-07-31
OPP18171,LEAD044462,ACC01700,USR0024,Closed Won,100,118628,2025-05-27,2025-08-19
OPP18172,LEAD044465,ACC04112,USR0191,Qualification,20,254322,2025-07-30,2025-08-15
OPP18173,LEAD044467,ACC04952,USR0113,Qualification,20,75666,2025-09-20,2025-11-05
OPP18174,LEAD044469,ACC02314,USR0115,Closed Won,100,261836,2025-10-07,2025-12-14
OPP18175,LEAD044472,ACC02634,USR0103,Proposal,50,9426,2025-04-25,2025-07-21
OPP18176,LEAD044473,ACC01349,USR0072,Qualification,20,43865,2025-05-12,2025-07-04
OPP18177,LEAD044476,ACC03828,USR0068,Closed Won,100,234014,2025-04-18,2025-06-27
OPP18178,LEAD044478,ACC04297,USR0024,Negotiation,75,157196,2025-09-07,2025-10-10
OPP18179,LEAD044479,ACC02820,USR0024,Proposal,50,100454,2025-07-17,2025-10-02
OPP18180,LEAD044483,ACC03854,USR0103,Negotiation,75,64630,2025-05-23,2025-06-12
OPP18181,LEAD044484,ACC04694,USR0115,Negotiation,75,9278,2025-04-10,2025-05-13
OPP18182,LEAD044486,ACC03123,USR0115,Negotiation,75,286493,2025-07-09,2025-10-04
OPP18183,LEAD044487,ACC01514,USR0191,Needs Analysis,35,44341,2025-08-04,2025-09-12
OPP18184,LEAD044488,ACC03911,USR0134,Negotiation,75,109271,2025-05-21,2025-06-13
OPP18185,LEAD044489,ACC02497,USR0072,Proposal,50,61918,2025-08-26,2025-10-04
OPP18186,LEAD044492,ACC03969,USR0068,Proposal,50,153056,2025-06-18,2025-08-06
OPP18187,LEAD044494,ACC04485,USR0024,Negotiation,75,23308,2025-07-16,2025-08-24
OPP18188,LEAD044495,ACC00339,USR0103,Qualification,20,218264,2025-06-08,2025-09-06
OPP18189,LEAD044502,ACC04762,USR0113,Qualification,20,12924,2025-08-17,2025-09-25
OPP18190,LEAD044511,ACC03199,USR0191,Closed Lost,0,172080,2025-08-27,2025-11-10
OPP18191,LEAD044513,ACC01319,USR0103,Proposal,50,56415,2025-04-11,2025-06-23
OPP18192,LEAD044515,ACC03301,USR0024,Qualification,20,171375,2025-09-17,2025-11-23
OPP18193,LEAD044516,ACC01311,USR0113,Closed Won,100,72331,2025-06-13,2025-07-21
OPP18194,LEAD044520,ACC01534,USR0134,Negotiation,75,169183,2025-09-20,2025-11-19
OPP18195,LEAD044521,ACC01659,USR0024,Negotiation,75,278010,2025-08-07,2025-10-20
OPP18196,LEAD044524,ACC01082,USR0134,Proposal,50,266020,2025-08-13,2025-09-08
OPP18197,LEAD044527,ACC03069,USR0024,Qualification,20,98718,2025-07-19,2025-08-20
OPP18198,LEAD044529,ACC00894,USR0072,Needs Analysis,35,155847,2025-07-26,2025-08-30
OPP18199,LEAD044533,ACC01341,USR0072,Negotiation,75,212459,2025-10-06,2025-12-20
OPP18200,LEAD044535,ACC02298,USR0115,Needs Analysis,35,47612,2025-08-25,2025-11-16
OPP18201,LEAD044537,ACC02874,USR0103,Needs Analysis,35,264967,2025-08-15,2025-10-12
OPP18202,LEAD044538,ACC04103,USR0103,Needs Analysis,35,116619,2025-09-06,2025-10-11
OPP18203,LEAD044540,ACC02064,USR0115,Needs Analysis,35,129057,2025-09-26,2025-12-18
OPP18204,LEAD044542,ACC03401,USR0115,Proposal,50,282588,2025-09-23,2025-12-15
OPP18205,LEAD044545,ACC04162,USR0134,Negotiation,75,90885,2025-05-31,2025-08-03
OPP18206,LEAD044546,ACC01442,USR0113,Proposal,50,116270,2025-07-28,2025-10-26
OPP18207,LEAD044548,ACC03612,USR0134,Closed Won,100,128287,2025-04-23,2025-05-20
OPP18208,LEAD044550,ACC01484,USR0068,Closed Won,100,104785,2025-07-17,2025-08-15
OPP18209,LEAD044553,ACC00595,USR0039,Proposal,50,74360,2025-07-19,2025-08-10
OPP18210,LEAD044554,ACC00212,USR0113,Closed Won,100,69431,2025-06-10,2025-07-05
OPP18211,LEAD044558,ACC02661,USR0072,Closed Won,100,257987,2025-05-25,2025-06-11
OPP18212,LEAD044559,ACC03426,USR0072,Needs Analysis,35,182574,2025-04-17,2025-07-09
OPP18213,LEAD044566,ACC04564,USR0191,Needs Analysis,35,73344,2025-09-23,2025-10-30
OPP18214,LEAD044568,ACC02743,USR0024,Negotiation,75,104981,2025-06-11,2025-07-05
OPP18215,LEAD044570,ACC03243,USR0072,Qualification,20,214623,2025-05-14,2025-07-17
OPP18216,LEAD044573,ACC03509,USR0103,Needs Analysis,35,76003,2025-07-13,2025-10-04
OPP18217,LEAD044574,ACC00985,USR0024,Negotiation,75,159678,2025-05-27,2025-07-06
OPP18218,LEAD044575,ACC01334,USR0191,Closed Won,100,259578,2025-05-10,2025-06-17
OPP18219,LEAD044576,ACC02921,USR0072,Proposal,50,181837,2025-08-09,2025-09-13
OPP18220,LEAD044579,ACC01870,USR0113,Closed Won,100,97112,2025-04-26,2025-06-09
OPP18221,LEAD044581,ACC03254,USR0072,Proposal,50,25133,2025-07-31,2025-10-27
OPP18222,LEAD044582,ACC03927,USR0039,Needs Analysis,35,66855,2025-04-28,2025-06-22
OPP18223,LEAD044583,ACC00504,USR0039,Needs Analysis,35,110227,2025-04-29,2025-07-17
OPP18224,LEAD044584,ACC03606,USR0024,Closed Won,100,38210,2025-06-22,2025-08-07
OPP18225,LEAD044585,ACC04748,USR0191,Closed Won,100,15671,2025-07-13,2025-08-02
OPP18226,LEAD044587,ACC04311,USR0068,Needs Analysis,35,45978,2025-09-01,2025-11-04
OPP18227,LEAD044589,ACC02451,USR0068,Proposal,50,209069,2025-06-02,2025-08-18
OPP18228,LEAD044590,ACC01723,USR0113,Closed Won,100,112800,2025-04-18,2025-05-27
OPP18229,LEAD044595,ACC01476,USR0113,Negotiation,75,74088,2025-07-16,2025-09-29
OPP18230,LEAD044596,ACC03607,USR0134,Proposal,50,40600,2025-08-28,2025-09-21
OPP18231,LEAD044597,ACC03021,USR0191,Closed Won,100,272083,2025-04-21,2025-06-10
OPP18232,LEAD044598,ACC01456,USR0039,Proposal,50,278659,2025-04-12,2025-05-05
OPP18233,LEAD044600,ACC04697,USR0115,Qualification,20,169384,2025-05-13,2025-08-09
OPP18234,LEAD044605,ACC04697,USR0103,Qualification,20,212350,2025-05-16,2025-06-05
OPP18235,LEAD044608,ACC03870,USR0134,Negotiation,75,176988,2025-04-20,2025-06-18
OPP18236,LEAD044611,ACC00590,USR0134,Negotiation,75,242080,2025-07-04,2025-08-08
OPP18237,LEAD044612,ACC03199,USR0191,Proposal,50,81263,2025-04-19,2025-06-23
OPP18238,LEAD044616,ACC00506,USR0068,Qualification,20,9745,2025-07-31,2025-08-19
OPP18239,LEAD044617,ACC04221,USR0115,Proposal,50,102489,2025-04-30,2025-06-28
OPP18240,LEAD044618,ACC00009,USR0113,Negotiation,75,259402,2025-06-12,2025-09-10
OPP18241,LEAD044621,ACC03213,USR0191,Needs Analysis,35,220042,2025-09-20,2025-10-08
OPP18242,LEAD044625,ACC01004,USR0068,Negotiation,75,68243,2025-08-19,2025-10-11
OPP18243,LEAD044629,ACC03608,USR0039,Qualification,20,124521,2025-05-23,2025-07-31
OPP18244,LEAD044631,ACC00638,USR0113,Negotiation,75,230436,2025-05-14,2025-06-03
OPP18245,LEAD044632,ACC02854,USR0072,Negotiation,75,283112,2025-08-10,2025-09-14
OPP18246,LEAD044637,ACC02106,USR0103,Needs Analysis,35,76083,2025-08-18,2025-09-21
OPP18247,LEAD044640,ACC02439,USR0134,Qualification,20,124432,2025-04-08,2025-05-07
OPP18248,LEAD044642,ACC03598,USR0024,Needs Analysis,35,133039,2025-08-11,2025-11-06
OPP18249,LEAD044644,ACC02635,USR0115,Closed Won,100,294494,2025-08-07,2025-11-01
OPP18250,LEAD044648,ACC00376,USR0024,Proposal,50,270346,2025-07-19,2025-08-05
OPP18251,LEAD044649,ACC03673,USR0072,Qualification,20,227310,2025-04-26,2025-05-14
OPP18252,LEAD044651,ACC01689,USR0191,Negotiation,75,248143,2025-06-10,2025-08-25
OPP18253,LEAD044652,ACC00016,USR0191,Negotiation,75,137604,2025-04-28,2025-05-16
OPP18254,LEAD044655,ACC01920,USR0024,Qualification,20,86406,2025-07-07,2025-08-18
OPP18255,LEAD044656,ACC02470,USR0113,Closed Won,100,112312,2025-04-02,2025-05-22
OPP18256,LEAD044658,ACC02454,USR0024,Closed Lost,0,293769,2025-06-30,2025-08-08
OPP18257,LEAD044660,ACC04178,USR0191,Needs Analysis,35,126920,2025-08-24,2025-11-06
OPP18258,LEAD044661,ACC03680,USR0068,Closed Won,100,230290,2025-08-11,2025-10-18
OPP18259,LEAD044662,ACC03663,USR0113,Proposal,50,126730,2025-05-26,2025-07-14
OPP18260,LEAD044663,ACC04054,USR0024,Needs Analysis,35,62110,2025-04-17,2025-07-10
OPP18261,LEAD044664,ACC02386,USR0103,Needs Analysis,35,113843,2025-05-26,2025-07-03
OPP18262,LEAD044665,ACC01740,USR0113,Qualification,20,54918,2025-04-16,2025-06-07
OPP18263,LEAD044667,ACC02147,USR0068,Needs Analysis,35,134713,2025-08-19,2025-10-26
OPP18264,LEAD044668,ACC03370,USR0103,Negotiation,75,38698,2025-06-29,2025-09-22
OPP18265,LEAD044669,ACC01791,USR0134,Closed Won,100,160159,2025-04-05,2025-06-15
OPP18266,LEAD044670,ACC00179,USR0039,Proposal,50,141891,2025-07-09,2025-08-29
OPP18267,LEAD044676,ACC04822,USR0024,Negotiation,75,191347,2025-08-28,2025-11-18
OPP18268,LEAD044677,ACC03598,USR0039,Negotiation,75,292533,2025-04-12,2025-06-22
OPP18269,LEAD044679,ACC03689,USR0072,Needs Analysis,35,215745,2025-08-19,2025-10-11
OPP18270,LEAD044693,ACC02992,USR0113,Qualification,20,98887,2025-06-11,2025-09-08
OPP18271,LEAD044696,ACC03783,USR0024,Needs Analysis,35,153915,2025-09-12,2025-11-23
OPP18272,LEAD044699,ACC02576,USR0191,Needs Analysis,35,117383,2025-07-28,2025-10-19
OPP18273,LEAD044700,ACC00985,USR0024,Closed Won,100,289375,2025-04-09,2025-07-04
OPP18274,LEAD044701,ACC03342,USR0115,Qualification,20,53672,2025-05-29,2025-07-27
OPP18275,LEAD044702,ACC04503,USR0068,Qualification,20,192559,2025-07-28,2025-10-17
OPP18276,LEAD044703,ACC04882,USR0039,Closed Lost,0,208803,2025-06-09,2025-07-20
OPP18277,LEAD044705,ACC03123,USR0039,Qualification,20,245584,2025-05-17,2025-08-10
OPP18278,LEAD044706,ACC02595,USR0103,Proposal,50,197739,2025-07-08,2025-09-11
OPP18279,LEAD044711,ACC04514,USR0134,Needs Analysis,35,171881,2025-06-06,2025-06-29
OPP18280,LEAD044716,ACC00059,USR0024,Needs Analysis,35,230719,2025-09-12,2025-11-27
OPP18281,LEAD044719,ACC02691,USR0072,Proposal,50,64080,2025-06-24,2025-09-03
OPP18282,LEAD044720,ACC00640,USR0115,Negotiation,75,16373,2025-05-12,2025-08-09
OPP18283,LEAD044725,ACC02365,USR0024,Negotiation,75,205520,2025-09-06,2025-09-30
OPP18284,LEAD044727,ACC02982,USR0113,Qualification,20,95805,2025-06-11,2025-09-01
OPP18285,LEAD044733,ACC04302,USR0113,Proposal,50,203055,2025-07-28,2025-09-03
OPP18286,LEAD044735,ACC02385,USR0072,Proposal,50,284986,2025-06-20,2025-09-15
OPP18287,LEAD044742,ACC01878,USR0191,Closed Lost,0,199537,2025-04-15,2025-06-21
OPP18288,LEAD044746,ACC02122,USR0113,Proposal,50,181385,2025-07-17,2025-10-06
OPP18289,LEAD044747,ACC04869,USR0039,Proposal,50,184830,2025-09-18,2025-11-08
OPP18290,LEAD044748,ACC03719,USR0191,Closed Lost,0,278328,2025-09-16,2025-11-12
OPP18291,LEAD044749,ACC02112,USR0191,Negotiation,75,13453,2025-04-09,2025-06-04
OPP18292,LEAD044754,ACC04235,USR0113,Proposal,50,250220,2025-06-08,2025-07-30
OPP18293,LEAD044755,ACC00392,USR0134,Qualification,20,109690,2025-07-22,2025-08-14
OPP18294,LEAD044757,ACC03861,USR0024,Needs Analysis,35,166569,2025-05-13,2025-07-19
OPP18295,LEAD044758,ACC04602,USR0134,Qualification,20,99635,2025-06-28,2025-09-02
OPP18296,LEAD044760,ACC01212,USR0191,Negotiation,75,114735,2025-08-31,2025-10-29
OPP18297,LEAD044761,ACC04646,USR0103,Qualification,20,245482,2025-09-28,2025-10-21
OPP18298,LEAD044763,ACC03571,USR0191,Closed Won,100,275934,2025-08-02,2025-09-15
OPP18299,LEAD044767,ACC00963,USR0113,Qualification,20,148369,2025-05-15,2025-08-02
OPP18300,LEAD044768,ACC04459,USR0134,Negotiation,75,254288,2025-06-26,2025-09-17
OPP18301,LEAD044774,ACC00428,USR0134,Negotiation,75,130561,2025-07-30,2025-10-07
OPP18302,LEAD044781,ACC03074,USR0191,Negotiation,75,67435,2025-05-14,2025-06-30
OPP18303,LEAD044783,ACC02949,USR0072,Closed Won,100,254155,2025-05-19,2025-06-09
OPP18304,LEAD044784,ACC02553,USR0134,Proposal,50,46205,2025-08-08,2025-10-06
OPP18305,LEAD044787,ACC01978,USR0072,Negotiation,75,206605,2025-04-30,2025-07-13
OPP18306,LEAD044788,ACC02333,USR0113,Qualification,20,237334,2025-09-15,2025-11-11
OPP18307,LEAD044789,ACC04239,USR0113,Negotiation,75,14937,2025-09-09,2025-10-15
OPP18308,LEAD044790,ACC03580,USR0039,Needs Analysis,35,162133,2025-09-22,2025-10-16
OPP18309,LEAD044791,ACC03155,USR0039,Needs Analysis,35,275051,2025-05-28,2025-07-31
OPP18310,LEAD044792,ACC00719,USR0039,Needs Analysis,35,175133,2025-06-04,2025-08-04
OPP18311,LEAD044794,ACC00958,USR0039,Proposal,50,100606,2025-07-13,2025-08-22
OPP18312,LEAD044797,ACC02794,USR0115,Qualification,20,197110,2025-05-25,2025-08-17
OPP18313,LEAD044804,ACC02314,USR0115,Qualification,20,134294,2025-06-09,2025-07-17
OPP18314,LEAD044806,ACC04266,USR0134,Negotiation,75,114281,2025-07-23,2025-10-05
OPP18315,LEAD044809,ACC02761,USR0191,Qualification,20,226203,2025-04-22,2025-05-17
OPP18316,LEAD044813,ACC03886,USR0191,Qualification,20,125983,2025-04-13,2025-05-16
OPP18317,LEAD044815,ACC02933,USR0068,Negotiation,75,198491,2025-08-12,2025-11-01
OPP18318,LEAD044816,ACC02074,USR0024,Qualification,20,69104,2025-07-17,2025-10-08
OPP18319,LEAD044820,ACC03453,USR0103,Proposal,50,39249,2025-08-02,2025-09-26
OPP18320,LEAD044821,ACC02478,USR0134,Needs Analysis,35,134402,2025-08-15,2025-10-31
OPP18321,LEAD044822,ACC04660,USR0103,Needs Analysis,35,268047,2025-05-04,2025-06-15
OPP18322,LEAD044823,ACC03106,USR0024,Proposal,50,125602,2025-09-25,2025-11-08
OPP18323,LEAD044826,ACC03681,USR0115,Qualification,20,252689,2025-09-11,2025-10-04
OPP18324,LEAD044827,ACC00775,USR0024,Negotiation,75,86819,2025-09-27,2025-11-11
OPP18325,LEAD044828,ACC03222,USR0113,Needs Analysis,35,213759,2025-04-10,2025-05-28
OPP18326,LEAD044829,ACC01044,USR0134,Needs Analysis,35,7108,2025-09-27,2025-12-26
OPP18327,LEAD044836,ACC01144,USR0024,Negotiation,75,121602,2025-05-28,2025-08-18
OPP18328,LEAD044841,ACC01350,USR0039,Needs Analysis,35,151513,2025-04-04,2025-06-24
OPP18329,LEAD044845,ACC02724,USR0113,Needs Analysis,35,113687,2025-09-13,2025-12-10
OPP18330,LEAD044847,ACC03223,USR0191,Closed Won,100,163814,2025-06-14,2025-09-02
OPP18331,LEAD044849,ACC02470,USR0134,Negotiation,75,19803,2025-06-30,2025-09-07
OPP18332,LEAD044850,ACC00143,USR0024,Proposal,50,10339,2025-09-17,2025-10-26
OPP18333,LEAD044851,ACC04491,USR0039,Qualification,20,81991,2025-07-13,2025-08-15
OPP18334,LEAD044854,ACC04554,USR0039,Closed Won,100,258305,2025-08-02,2025-10-06
OPP18335,LEAD044855,ACC02604,USR0024,Needs Analysis,35,237418,2025-06-03,2025-08-29
OPP18336,LEAD044861,ACC03992,USR0115,Closed Lost,0,192859,2025-04-29,2025-05-17
OPP18337,LEAD044864,ACC03287,USR0113,Needs Analysis,35,143406,2025-05-20,2025-06-07
OPP18338,LEAD044865,ACC03462,USR0113,Proposal,50,277711,2025-05-15,2025-06-24
OPP18339,LEAD044868,ACC04337,USR0103,Closed Won,100,177659,2025-08-20,2025-09-22
OPP18340,LEAD044869,ACC03665,USR0103,Needs Analysis,35,50357,2025-06-07,2025-08-03
OPP18341,LEAD044873,ACC01554,USR0191,Closed Won,100,97583,2025-09-21,2025-12-17
OPP18342,LEAD044876,ACC01266,USR0113,Proposal,50,237106,2025-08-07,2025-09-25
OPP18343,LEAD044877,ACC03678,USR0113,Negotiation,75,47090,2025-08-30,2025-11-02
OPP18344,LEAD044878,ACC01505,USR0113,Qualification,20,12097,2025-07-08,2025-09-28
OPP18345,LEAD044880,ACC04533,USR0113,Negotiation,75,86480,2025-04-16,2025-05-06
OPP18346,LEAD044882,ACC03038,USR0103,Proposal,50,81941,2025-06-23,2025-09-20
OPP18347,LEAD044884,ACC01454,USR0039,Negotiation,75,161089,2025-05-15,2025-06-04
OPP18348,LEAD044886,ACC04627,USR0068,Qualification,20,219440,2025-08-18,2025-09-12
OPP18349,LEAD044889,ACC03871,USR0103,Qualification,20,110038,2025-06-24,2025-08-01
OPP18350,LEAD044890,ACC04492,USR0068,Needs Analysis,35,164965,2025-08-07,2025-09-03
OPP18351,LEAD044891,ACC01243,USR0024,Negotiation,75,189048,2025-04-04,2025-06-22
OPP18352,LEAD044894,ACC02798,USR0191,Qualification,20,37632,2025-07-02,2025-09-04
OPP18353,LEAD044898,ACC03628,USR0024,Needs Analysis,35,235075,2025-05-10,2025-07-05
OPP18354,LEAD044899,ACC01871,USR0103,Closed Won,100,285317,2025-07-15,2025-09-17
OPP18355,LEAD044901,ACC03537,USR0024,Qualification,20,17745,2025-08-07,2025-09-20
OPP18356,LEAD044902,ACC02325,USR0072,Qualification,20,23836,2025-09-24,2025-12-16
OPP18357,LEAD044903,ACC00794,USR0024,Proposal,50,85367,2025-10-06,2025-12-07
OPP18358,LEAD044904,ACC01800,USR0072,Negotiation,75,62253,2025-08-11,2025-08-31
OPP18359,LEAD044906,ACC03035,USR0191,Qualification,20,281690,2025-04-03,2025-06-12
OPP18360,LEAD044911,ACC04859,USR0134,Proposal,50,264744,2025-09-19,2025-11-09
OPP18361,LEAD044912,ACC02641,USR0024,Proposal,50,43640,2025-10-06,2025-11-26
OPP18362,LEAD044915,ACC04067,USR0191,Qualification,20,192176,2025-08-27,2025-11-09
OPP18363,LEAD044916,ACC00744,USR0039,Closed Won,100,67641,2025-08-05,2025-09-28
OPP18364,LEAD044919,ACC03227,USR0115,Needs Analysis,35,267503,2025-04-22,2025-06-04
OPP18365,LEAD044922,ACC00309,USR0115,Negotiation,75,101226,2025-05-08,2025-06-18
OPP18366,LEAD044928,ACC04974,USR0113,Needs Analysis,35,23211,2025-08-15,2025-09-28
OPP18367,LEAD044929,ACC02981,USR0134,Closed Won,100,151410,2025-06-10,2025-08-09
OPP18368,LEAD044932,ACC03035,USR0115,Needs Analysis,35,249781,2025-08-17,2025-10-26
OPP18369,LEAD044934,ACC02270,USR0134,Needs Analysis,35,259201,2025-09-12,2025-11-11
OPP18370,LEAD044941,ACC00079,USR0024,Needs Analysis,35,252924,2025-09-16,2025-10-23
OPP18371,LEAD044949,ACC03411,USR0024,Negotiation,75,21660,2025-09-02,2025-10-22
OPP18372,LEAD044950,ACC01929,USR0134,Negotiation,75,263436,2025-09-17,2025-11-24
OPP18373,LEAD044951,ACC03674,USR0113,Qualification,20,251622,2025-05-21,2025-07-09
OPP18374,LEAD044953,ACC02374,USR0039,Qualification,20,270344,2025-09-11,2025-10-13
OPP18375,LEAD044956,ACC03596,USR0024,Qualification,20,282211,2025-05-09,2025-07-09
OPP18376,LEAD044962,ACC01607,USR0115,Proposal,50,187225,2025-07-19,2025-10-08
OPP18377,LEAD044964,ACC02187,USR0134,Negotiation,75,36338,2025-05-07,2025-06-12
OPP18378,LEAD044967,ACC03046,USR0191,Qualification,20,87479,2025-09-29,2025-12-22
OPP18379,LEAD044968,ACC04427,USR0134,Needs Analysis,35,268388,2025-09-21,2025-10-22
OPP18380,LEAD044971,ACC01726,USR0134,Proposal,50,65319,2025-04-10,2025-06-16
OPP18381,LEAD044976,ACC01685,USR0113,Closed Won,100,210565,2025-07-19,2025-09-30
OPP18382,LEAD044979,ACC03850,USR0191,Closed Won,100,175051,2025-09-23,2025-10-31
OPP18383,LEAD044981,ACC03740,USR0039,Needs Analysis,35,236940,2025-04-26,2025-06-23
OPP18384,LEAD044982,ACC00066,USR0134,Negotiation,75,43793,2025-05-18,2025-08-01
OPP18385,LEAD044983,ACC01145,USR0072,Negotiation,75,71890,2025-09-13,2025-11-23
OPP18386,LEAD044985,ACC00771,USR0113,Qualification,20,98351,2025-09-07,2025-10-06
OPP18387,LEAD044986,ACC00667,USR0134,Closed Won,100,252621,2025-05-04,2025-07-11
OPP18388,LEAD044989,ACC00182,USR0039,Closed Won,100,58653,2025-05-12,2025-06-22
OPP18389,LEAD044992,ACC00411,USR0068,Negotiation,75,50611,2025-08-07,2025-09-07
OPP18390,LEAD044997,ACC00186,USR0115,Qualification,20,155887,2025-07-19,2025-09-09
OPP18391,LEAD045009,ACC00229,USR0072,Negotiation,75,54548,2025-06-03,2025-08-11
OPP18392,LEAD045011,ACC01854,USR0191,Proposal,50,191444,2025-04-26,2025-06-15
OPP18393,LEAD045014,ACC04901,USR0103,Proposal,50,90903,2025-08-25,2025-10-26
OPP18394,LEAD045015,ACC03203,USR0115,Needs Analysis,35,214792,2025-09-29,2025-10-26
OPP18395,LEAD045023,ACC03908,USR0113,Closed Won,100,177661,2025-04-07,2025-04-23
OPP18396,LEAD045024,ACC01720,USR0191,Closed Won,100,199779,2025-08-11,2025-11-05
OPP18397,LEAD045025,ACC00222,USR0039,Proposal,50,36255,2025-04-19,2025-07-03
OPP18398,LEAD045027,ACC02670,USR0115,Needs Analysis,35,253655,2025-07-27,2025-09-03
